1,64,-27.2,77,77,0.99
2,64,-12,11,88,0.99
3,64,-6.3,51,139,0.99
4,64,-6.3,26,165,0.99
5,64,-6.3,142,307,0.99
6,64,-8.2,59,366,0.99
7,64,-6.3,45,411,0.99
8,64,-6.3,51,462,0.99
9,64,-30,61,523,0.99
10,64,-6.3,20,543,0.99
11,64,-38.6,45,588,0.99
12,64,-6.3,116,704,0.99
13,64,-6.3,84,788,0.99
14,64,-9,80,868,0.99
15,64,-8.2,54,922,0.99
16,64,-6.3,46,968,0.99
17,64,-15.9,87,1055,0.99
18,64,-19.6,118,1173,0.99
19,64,-6.3,115,1288,0.99
20,64,-6.3,28,1316,0.99
21,64,-6.3,51,1367,0.99
22,64,-13.9,82,1449,0.99
23,64,-6.3,74,1523,0.99
24,64,-6.3,92,1615,0.99
25,64,-6.3,174,1789,0.99
26,64,-6.3,67,1856,0.99
27,64,-6.3,83,1939,0.99
28,64,-15.8,40,1979,0.99
29,64,-6.3,56,2035,0.99
30,64,-6.3,45,2080,0.99
31,64,-6.3,33,2113,0.99
32,64,-10.1,29,2142,0.99
33,64,-6.3,43,2185,0.99
34,64,-8.2,34,2219,0.99
35,64,-10.1,39,2258,0.99
36,64,-6.3,41,2299,0.99
37,64,-6.3,56,2355,0.99
38,64,-6.3,55,2410,0.99
39,64,-6.3,51,2461,0.99
40,64,-6.3,57,2518,0.99
41,64,-7.2,33,2551,0.99
42,64,-6.3,40,2591,0.99
43,64,-8.2,36,2627,0.99
44,64,-6.3,34,2661,0.99
45,64,-6.3,35,2696,0.99
46,64,-8.2,33,2729,0.99
47,64,-6.3,32,2761,0.99
48,64,-6.3,41,2802,0.99
49,64,-13.9,33,2835,0.99
50,64,-8.2,33,2868,0.99
51,64,-6.3,39,2907,0.99
52,64,-6.3,43,2950,0.99
53,64,-8.1,40,2990,0.99
54,64,-6.3,38,3028,0.99
55,64,-6.3,40,3068,0.99
56,64,-6.3,49,3117,0.99
57,64,-6.3,64,3181,0.99
58,64,-6.3,65,3246,0.99
59,64,-6.3,72,3318,0.99
60,64,-6.3,66,3384,0.99
61,64,-6.3,80,3464,0.99
62,64,-7.2,68,3532,0.99
63,64,-12,67,3599,0.99
64,64,-8.2,44,3643,0.99
65,64,-8.1,49,3692,0.99
66,64,-12.9,44,3736,0.99
67,64,-6.3,45,3781,0.99
68,64,-8.2,42,3823,0.99
69,64,-6.3,45,3868,0.99
70,64,-6.3,47,3915,0.99
71,64,-6.3,48,3963,0.99
72,63,-6.2,52,4015,0.99
73,64,-6.3,43,4058,0.99
74,64,-6.3,46,4104,0.99
75,64,-6.3,53,4157,0.99
76,64,-6.3,53,4210,0.99
77,64,-6.3,50,4260,0.99
78,64,-27.2,47,4307,0.99
79,64,-6.3,48,4355,0.99
80,64,-6.3,51,4406,0.99
81,64,-10.1,46,4452,0.99
82,64,-6.3,54,4506,0.99
83,64,-6.3,59,4565,0.99
84,64,-6.3,58,4623,0.99
85,64,-6.3,55,4678,0.99
86,64,-6.3,53,4731,0.99
87,64,-6.3,53,4784,0.99
88,64,-6.3,53,4837,0.99
89,64,-8.2,49,4886,0.99
90,64,-11,58,4944,0.99
91,64,-6.3,49,4993,0.99
92,64,-6.3,51,5044,0.99
93,64,-12,53,5097,0.99
94,64,-6.3,50,5147,0.99
95,64,-8.2,57,5204,0.99
96,64,-11,55,5259,0.99
97,64,-6.3,51,5310,0.99
98,64,-10.1,53,5363,0.99
99,23,-8,61,5424,0.99
100,64,-7.2,51,5475,0.99
101,51,-6.9,56,5531,0.99
102,64,-13.9,64,5595,0.99
103,64,-6.3,57,5652,0.99
104,64,-6.3,58,5710,0.99
105,64,-6.3,55,5765,0.99
106,64,-8.2,59,5824,0.99
107,64,-13,62,5886,0.99
108,64,-8.2,61,5947,0.99
109,58,-6.6,58,6005,0.99
110,64,-6.3,56,6061,0.99
111,64,-6.3,54,6115,0.99
112,64,-7.2,53,6168,0.99
113,36,-4.4,60,6228,0.99
114,64,-21.7,59,6287,0.99
115,64,-6.3,61,6348,0.99
116,49,-4.8,58,6406,0.99
117,64,-6.3,56,6462,0.99
118,64,-6.3,64,6526,0.99
119,64,-39.6,74,6600,0.99
120,64,-6.3,62,6662,0.99
121,64,-6.3,61,6723,0.99
122,64,-6.3,61,6784,0.99
123,64,-6.3,56,6840,0.99
124,64,-6.3,59,6899,0.99
125,51,-7.9,68,6967,0.99
126,64,-6.3,64,7031,0.99
127,64,-6.3,62,7093,0.99
128,42,-4.1,71,7164,0.99
129,64,-6.3,65,7229,0.99
130,64,-10,62,7291,0.99
131,64,-6.3,63,7354,0.99
132,64,-6.3,71,7425,0.99
133,64,-6.3,71,7496,0.99
134,64,-6.3,66,7562,0.99
135,64,-8.2,64,7626,0.99
136,35,-3.4,61,7687,0.99
137,62,-7,62,7749,0.99
138,64,-9.1,68,7817,0.99
139,64,-7.2,67,7884,0.99
140,33,-3.2,68,7952,0.99
141,64,-6.3,68,8020,0.99
142,64,-6.3,65,8085,0.99
143,64,-6.3,63,8148,0.99
144,49,-13.3,72,8220,0.99
145,32,-3.1,68,8288,0.99
146,64,-6.3,70,8358,0.99
147,64,-8.1,66,8424,0.99
148,64,-6.3,74,8498,0.99
149,64,-7.2,77,8575,0.99
150,64,-6.3,68,8643,0.99
151,64,-8.2,66,8709,0.99
152,64,-13.9,72,8781,0.99
153,64,-6.3,71,8852,0.99
154,64,-6.3,72,8924,0.99
155,57,-5.6,70,8994,0.99
156,64,-8.2,67,9061,0.99
157,64,-7.2,77,9138,0.99
158,64,-6.3,79,9217,0.99
159,64,-6.3,67,9284,0.99
160,40,-3.9,78,9362,0.99
161,64,-6.3,72,9434,0.99
162,64,-6.3,66,9500,0.99
163,17,-2.5,79,9579,0.99
164,64,-6.3,71,9650,0.99
165,33,-3.2,76,9726,0.99
166,64,-6.3,71,9797,0.99
167,63,-6.2,69,9866,0.99
168,64,-12.1,71,9937,0.99
169,64,-10.8,73,10010,0.99
170,31,-3,71,10081,0.99
171,64,-6.3,84,10165,0.99
172,64,-6.3,70,10235,0.99
173,32,-4.9,69,10304,0.99
174,27,-5.4,68,10372,0.99
175,39,-4.7,72,10444,0.99
176,64,-6.3,100,10544,0.99
177,64,-6.3,88,10632,0.99
178,64,-6.3,67,10699,0.99
179,64,-26.6,69,10768,0.99
180,34,-5.1,69,10837,0.99
181,21,-2,77,10914,0.99
182,64,-14.4,67,10981,0.99
183,31,-4.9,70,11051,0.99
184,64,-6.3,75,11126,0.99
185,21,-2,71,11197,0.99
186,29,-2.8,71,11268,0.99
187,64,-6.3,77,11345,0.99
188,64,-6.3,76,11421,0.99
189,64,-8.2,82,11503,0.99
190,30,-2.9,74,11577,0.99
191,64,-6.3,72,11649,0.99
192,64,-6.3,74,11723,0.99
193,45,-6.3,72,11795,0.99
194,39,-3.8,73,11868,0.99
195,64,-6.3,80,11948,0.99
196,64,-12.9,69,12017,0.99
197,52,-7,78,12095,0.99
198,24,-3.2,77,12172,0.99
199,17,-1.6,76,12248,0.99
200,41,-21.1,77,12325,0.99
201,19,-1.8,76,12401,0.99
202,42,-4.1,74,12475,0.99
203,64,-6.3,81,12556,0.99
204,45,-5.3,74,12630,0.99
205,64,-10,82,12712,0.99
206,64,-6.3,91,12803,0.99
207,64,-6.3,77,12880,0.99
208,64,-18.8,82,12962,0.99
209,19,-3.7,74,13036,0.99
210,19,-1.8,82,13118,0.99
211,15,-3.3,73,13191,0.99
212,30,-4.8,74,13265,0.99
213,49,-6.7,77,13342,0.99
214,64,-6.3,71,13413,0.99
215,64,-6.3,84,13497,0.99
216,64,-6.3,75,13572,0.99
217,39,-7.5,73,13645,0.99
218,30,-4.8,76,13721,0.99
219,64,-9,76,13797,0.99
220,32,-4,82,13879,0.99
221,64,-6.3,77,13956,0.99
222,44,-5.2,75,14031,0.99
223,61,-6,75,14106,0.99
224,64,-6.3,80,14186,0.99
225,35,-3.4,74,14260,0.99
226,64,-6.3,80,14340,0.99
227,64,-6.3,77,14417,0.99
228,64,-8.2,88,14505,0.99
229,54,-8.1,79,14584,0.99
230,22,-2.1,79,14663,0.99
231,34,-3.3,78,14741,0.99
232,64,-6.3,77,14818,0.99
233,64,-6.3,80,14898,0.99
234,64,-6.3,104,15002,0.99
235,64,-25.3,109,15111,0.99
236,64,-7.2,76,15187,0.99
237,64,-6.3,83,15270,0.99
238,19,-1.8,80,15350,0.99
239,64,-6.3,80,15430,0.99
240,20,-1.9,86,15516,0.99
241,64,-7.2,78,15594,0.99
242,64,-6.3,78,15672,0.99
243,64,-17.7,78,15750,0.99
244,64,-6.3,75,15825,0.99
245,46,-6.4,76,15901,0.99
246,64,-6.3,82,15983,0.99
247,37,-5.5,80,16063,0.99
