1,100,-9.9,901,901,0.99
2,100,-9.9,1162,2063,0.99
3,56,-5.5,804,2867,0.99
4,28,-2.7,1021,3888,0.99
5,27,-2.6,1116,5004,0.99
6,23,-2.2,1139,6143,0.99
7,27,-2.6,1176,7319,0.99
8,28,-2.7,1175,8494,0.99
9,30,-2.9,1187,9681,0.99
10,20,-1.9,1179,10860,0.99
11,33,-3.2,1178,12038,0.99
12,24,-2.3,1184,13222,0.99
13,28,-2.7,1190,14412,0.99
14,26,-2.5,1183,15595,0.99
15,22,-2.1,1178,16773,0.99
16,25,-2.4,1181,17954,0.99
17,27,-2.6,1183,19137,0.99
18,31,-3,1178,20315,0.99
19,21,-2,1179,21494,0.99
20,22,-2.1,1176,22670,0.99
21,29,-2.8,1183,23853,0.99
22,24,-2.3,1183,25036,0.99
23,27,-2.6,1177,26213,0.99
24,21,-2,1181,27394,0.99
25,32,-3.1,1184,28578,0.99
26,26,-2.5,1178,29756,0.99
27,30,-2.9,1175,30931,0.99
28,26,-2.5,1184,32115,0.99
29,26,-2.5,1189,33304,0.99
30,33,-3.2,1189,34493,0.99
31,31,-3,1179,35672,0.99
32,28,-2.7,1185,36857,0.99
33,23,-2.2,1176,38033,0.99
34,26,-2.5,1179,39212,0.99
35,32,-3.1,1186,40398,0.99
36,26,-2.5,1178,41576,0.99
37,20,-1.9,1170,42746,0.99
38,27,-2.6,1183,43929,0.99
39,21,-2,1184,45113,0.99
40,26,-2.5,1185,46298,0.99
41,23,-2.2,1181,47479,0.99
42,30,-2.9,1186,48665,0.99
43,27,-2.6,1176,49841,0.99
44,22,-2.1,1182,51023,0.99
45,28,-2.7,1174,52197,0.99
46,24,-2.3,1190,53387,0.99
47,27,-2.6,1182,54569,0.99
48,27,-2.6,1178,55747,0.99
49,26,-2.5,1178,56925,0.99
50,28,-2.7,1184,58109,0.99
1,100,-9.9,687,687,0.9
2,100,-9.9,933,1620,0.9
3,52,-5.1,446,2066,0.9
4,27,-2.6,440,2506,0.9
5,32,-3.1,640,3146,0.9
6,29,-2.8,474,3620,0.9
7,20,-1.9,477,4097,0.9
8,26,-2.5,586,4683,0.9
9,37,-3.6,482,5165,0.9
10,24,-2.3,468,5633,0.9
11,25,-2.4,477,6110,0.9
12,24,-2.3,475,6585,0.9
13,22,-2.1,472,7057,0.9
14,30,-2.9,470,7527,0.9
15,21,-2,476,8003,0.9
16,26,-2.5,473,8476,0.9
17,24,-2.3,473,8949,0.9
18,22,-2.1,471,9420,0.9
19,22,-2.1,474,9894,0.9
20,21,-2,467,10361,0.9
21,25,-2.4,469,10830,0.9
22,23,-2.2,469,11299,0.9
23,25,-2.4,470,11769,0.9
24,22,-2.1,473,12242,0.9
25,23,-2.2,466,12708,0.9
26,21,-2,472,13180,0.9
27,32,-3.1,468,13648,0.9
28,29,-2.8,476,14124,0.9
29,25,-2.4,472,14596,0.9
30,30,-2.9,475,15071,0.9
31,31,-3,468,15539,0.9
32,23,-2.2,476,16015,0.9
33,26,-2.5,466,16481,0.9
34,32,-3.1,474,16955,0.9
35,28,-2.7,467,17422,0.9
36,24,-2.3,471,17893,0.9
37,21,-2,472,18365,0.9
38,25,-2.4,476,18841,0.9
39,28,-2.7,470,19311,0.9
40,28,-2.7,472,19783,0.9
41,30,-2.9,478,20261,0.9
42,19,-1.8,472,20733,0.9
43,23,-2.2,476,21209,0.9
44,37,-3.6,468,21677,0.9
45,23,-2.2,477,22154,0.9
46,33,-3.2,472,22626,0.9
47,24,-2.3,476,23102,0.9
48,23,-2.2,470,23572,0.9
49,20,-1.9,469,24041,0.9
50,24,-2.3,470,24511,0.9
1,100,-9.9,423,423,0.75
2,100,-9.9,339,762,0.75
3,100,-9.9,428,1190,0.75
4,29,-2.8,269,1459,0.75
5,34,-3.3,303,1762,0.75
6,24,-2.3,210,1972,0.75
7,28,-2.7,220,2192,0.75
8,29,-2.8,278,2470,0.75
9,21,-2,317,2787,0.75
10,19,-1.8,212,2999,0.75
11,33,-3.2,220,3219,0.75
12,31,-3,210,3429,0.75
13,23,-2.2,215,3644,0.75
14,19,-1.8,215,3859,0.75
15,28,-2.7,216,4075,0.75
16,32,-3.1,226,4301,0.75
17,21,-2,211,4512,0.75
18,27,-2.6,215,4727,0.75
19,23,-2.2,217,4944,0.75
20,20,-1.9,221,5165,0.75
21,30,-2.9,215,5380,0.75
22,27,-2.6,209,5589,0.75
23,26,-2.5,211,5800,0.75
24,22,-2.1,213,6013,0.75
25,21,-2,217,6230,0.75
26,24,-2.3,213,6443,0.75
27,28,-2.7,211,6654,0.75
28,29,-2.8,216,6870,0.75
29,28,-2.7,214,7084,0.75
30,25,-2.4,215,7299,0.75
31,27,-2.6,213,7512,0.75
32,23,-2.2,211,7723,0.75
33,25,-2.4,215,7938,0.75
34,21,-2,220,8158,0.75
35,26,-2.5,212,8370,0.75
36,20,-1.9,212,8582,0.75
37,29,-2.8,214,8796,0.75
38,27,-2.6,211,9007,0.75
39,33,-3.2,219,9226,0.75
40,21,-2,210,9436,0.75
41,30,-2.9,214,9650,0.75
42,31,-3,213,9863,0.75
43,27,-2.6,215,10078,0.75
44,32,-3.1,216,10294,0.75
45,25,-2.4,213,10507,0.75
46,30,-2.9,213,10720,0.75
47,28,-2.7,211,10931,0.75
48,19,-1.8,219,11150,0.75
49,26,-2.5,211,11361,0.75
50,29,-2.8,213,11574,0.75
