1,100,-9.9,166,166,0.99
2,100,-9.9,105,271,0.99
3,100,-9.9,65,336,0.99
4,100,-9.9,48,384,0.99
5,100,-9.9,70,454,0.99
6,100,-9.9,63,517,0.99
7,100,-9.9,120,637,0.99
8,100,-9.9,155,792,0.99
9,100,-9.9,72,864,0.99
10,100,-9.9,53,917,0.99
11,100,-9.9,121,1038,0.99
12,100,-9.9,232,1270,0.99
13,100,-9.9,111,1381,0.99
14,100,-9.9,85,1466,0.99
15,100,-9.9,75,1541,0.99
16,100,-9.9,84,1625,0.99
17,100,-9.9,135,1760,0.99
18,100,-9.9,114,1874,0.99
19,100,-9.9,84,1958,0.99
20,100,-9.9,91,2049,0.99
21,63,-6.2,89,2138,0.99
22,26,-2.5,98,2236,0.99
23,26,-2.5,97,2333,0.99
24,25,-2.4,102,2435,0.99
25,25,-2.4,104,2539,0.99
26,34,-3.3,112,2651,0.99
27,26,-2.5,117,2768,0.99
28,27,-2.6,120,2888,0.99
29,28,-2.7,124,3012,0.99
30,30,-2.9,121,3133,0.99
31,36,-3.5,124,3257,0.99
32,22,-2.1,121,3378,0.99
33,26,-2.5,123,3501,0.99
34,22,-2.1,124,3625,0.99
35,22,-2.1,125,3750,0.99
36,23,-2.2,124,3874,0.99
37,27,-2.6,125,3999,0.99
38,24,-2.3,121,4120,0.99
39,24,-2.3,123,4243,0.99
40,27,-2.6,124,4367,0.99
41,32,-3.1,123,4490,0.99
42,28,-2.7,125,4615,0.99
43,29,-2.8,126,4741,0.99
44,21,-2,126,4867,0.99
45,26,-2.5,123,4990,0.99
46,22,-2.1,122,5112,0.99
47,28,-2.7,122,5234,0.99
48,25,-2.4,119,5353,0.99
49,23,-2.2,123,5476,0.99
50,24,-2.3,125,5601,0.99
1,100,-9.9,137,137,0.9
2,100,-9.9,133,270,0.9
3,100,-9.9,59,329,0.9
4,100,-9.9,55,384,0.9
5,100,-9.9,104,488,0.9
6,100,-9.9,151,639,0.9
7,100,-9.9,72,711,0.9
8,100,-9.9,130,841,0.9
9,100,-9.9,85,926,0.9
10,100,-9.9,192,1118,0.9
11,100,-9.9,141,1259,0.9
12,100,-9.9,113,1372,0.9
13,100,-9.9,86,1458,0.9
14,100,-9.9,69,1527,0.9
15,100,-9.9,72,1599,0.9
16,100,-9.9,120,1719,0.9
17,100,-9.9,121,1840,0.9
18,100,-9.9,80,1920,0.9
19,100,-9.9,85,2005,0.9
20,52,-5.1,87,2092,0.9
21,36,-3.5,90,2182,0.9
22,27,-2.6,100,2282,0.9
23,22,-2.1,99,2381,0.9
24,33,-3.2,150,2531,0.9
25,27,-2.6,174,2705,0.9
26,24,-2.3,163,2868,0.9
27,31,-3,106,2974,0.9
28,23,-2.2,105,3079,0.9
29,25,-2.4,104,3183,0.9
30,27,-2.6,112,3295,0.9
31,25,-2.4,106,3401,0.9
32,20,-1.9,105,3506,0.9
33,24,-2.3,104,3610,0.9
34,23,-2.2,110,3720,0.9
35,34,-3.3,109,3829,0.9
36,25,-2.4,103,3932,0.9
37,24,-2.3,114,4046,0.9
38,29,-2.8,111,4157,0.9
39,31,-3,113,4270,0.9
40,30,-2.9,105,4375,0.9
41,23,-2.2,105,4480,0.9
42,21,-2,107,4587,0.9
43,22,-2.1,106,4693,0.9
44,27,-2.6,107,4800,0.9
45,25,-2.4,104,4904,0.9
46,25,-2.4,108,5012,0.9
47,20,-1.9,106,5118,0.9
48,25,-2.4,108,5226,0.9
49,23,-2.2,108,5334,0.9
50,25,-2.4,106,5440,0.9
1,100,-9.9,150,150,0.75
2,100,-9.9,132,282,0.75
3,100,-9.9,52,334,0.75
4,100,-9.9,75,409,0.75
5,100,-9.9,93,502,0.75
6,100,-9.9,152,654,0.75
7,100,-9.9,134,788,0.75
8,100,-9.9,152,940,0.75
9,100,-9.9,335,1275,0.75
10,100,-9.9,137,1412,0.75
11,100,-9.9,113,1525,0.75
12,100,-9.9,69,1594,0.75
13,100,-9.9,64,1658,0.75
14,49,-4.8,64,1722,0.75
15,100,-9.9,76,1798,0.75
16,100,-9.9,116,1914,0.75
17,100,-9.9,120,2034,0.75
18,100,-9.9,76,2110,0.75
19,31,-3,72,2182,0.75
20,99,-9.8,80,2262,0.75
21,100,-9.9,85,2347,0.75
22,72,-7.1,77,2424,0.75
23,100,-9.9,77,2501,0.75
24,100,-9.9,80,2581,0.75
25,94,-9.3,116,2697,0.75
26,100,-9.9,128,2825,0.75
27,100,-9.9,124,2949,0.75
28,100,-9.9,117,3066,0.75
29,100,-9.9,76,3142,0.75
30,100,-9.9,80,3222,0.75
31,100,-9.9,82,3304,0.75
32,100,-9.9,78,3382,0.75
33,100,-9.9,79,3461,0.75
34,100,-9.9,77,3538,0.75
35,55,-5.4,77,3615,0.75
36,100,-9.9,78,3693,0.75
37,100,-9.9,79,3772,0.75
38,100,-9.9,84,3856,0.75
39,100,-9.9,78,3934,0.75
40,100,-9.9,75,4009,0.75
41,66,-6.5,74,4083,0.75
42,47,-4.6,76,4159,0.75
43,100,-9.9,113,4272,0.75
44,100,-9.9,129,4401,0.75
45,100,-9.9,118,4519,0.75
46,100,-9.9,79,4598,0.75
47,100,-9.9,77,4675,0.75
48,100,-9.9,76,4751,0.75
49,58,-5.7,77,4828,0.75
50,100,-9.9,77,4905,0.75
