1, 64, -13.599999999999994, 62, 62, 0.99
2, 64, -6.299999999999994, 11, 73, 0.99
3, 64, -6.299999999999994, 70, 143, 0.99
4, 64, -6.299999999999994, 14, 157, 0.99
5, 64, -6.299999999999994, 57, 214, 0.99
6, 64, -6.299999999999994, 27, 241, 0.99
7, 64, -6.299999999999994, 60, 301, 0.99
8, 64, -6.299999999999994, 69, 370, 0.99
9, 64, -6.299999999999994, 36, 406, 0.99
10, 64, -13.899999999999995, 26, 432, 0.99
11, 64, -6.299999999999994, 41, 473, 0.99
12, 64, -6.299999999999994, 61, 534, 0.99
13, 64, -6.299999999999994, 46, 580, 0.99
14, 64, -6.299999999999994, 54, 634, 0.99
15, 64, -6.299999999999994, 81, 715, 0.99
16, 64, -7.19999999999999, 76, 791, 0.99
17, 64, -8.099999999999994, 131, 922, 0.99
18, 64, -8.199999999999994, 82, 1004, 0.99
19, 64, -6.299999999999994, 43, 1047, 0.99
20, 64, -6.299999999999994, 104, 1151, 0.99
21, 64, -6.299999999999994, 40, 1191, 0.99
22, 64, -6.299999999999994, 83, 1274, 0.99
23, 64, -6.299999999999994, 157, 1431, 0.99
24, 64, -6.299999999999994, 145, 1576, 0.99
25, 64, -7.1999999999999895, 127, 1703, 0.99
26, 64, -6.299999999999994, 96, 1799, 0.99
27, 64, -6.299999999999994, 138, 1937, 0.99
28, 64, -7.199999999999992, 151, 2088, 0.99
29, 64, -7.199999999999994, 70, 2158, 0.99
30, 64, -6.299999999999994, 93, 2251, 0.99
31, 64, -6.299999999999994, 65, 2316, 0.99
32, 64, -6.299999999999994, 88, 2404, 0.99
33, 64, -6.299999999999994, 51, 2455, 0.99
34, 64, -6.299999999999994, 49, 2504, 0.99
35, 64, -6.299999999999994, 70, 2574, 0.99
36, 64, -6.299999999999994, 66, 2640, 0.99
37, 64, -6.299999999999994, 57, 2697, 0.99
38, 64, -6.299999999999994, 55, 2752, 0.99
39, 64, -6.299999999999994, 45, 2797, 0.99
40, 64, -6.299999999999994, 35, 2832, 0.99
41, 64, -6.299999999999994, 32, 2864, 0.99
42, 64, -6.299999999999994, 34, 2898, 0.99
43, 64, -6.299999999999994, 37, 2935, 0.99
44, 64, -6.299999999999994, 43, 2978, 0.99
45, 64, -6.299999999999994, 36, 3014, 0.99
46, 64, -10.099999999999994, 40, 3054, 0.99
47, 64, -6.299999999999994, 45, 3099, 0.99
48, 64, -6.299999999999994, 40, 3139, 0.99
49, 64, -6.299999999999994, 43, 3182, 0.99
50, 64, -17.900000000000006, 40, 3222, 0.99
51, 64, -7.199999999999994, 40, 3262, 0.99
52, 64, -11.699999999999994, 45, 3307, 0.99
53, 64, -6.299999999999994, 38, 3345, 0.99
54, 64, -27.900000000000006, 46, 3391, 0.99
55, 64, -6.299999999999994, 70, 3461, 0.99
56, 64, -6.299999999999994, 72, 3533, 0.99
57, 64, -6.299999999999994, 69, 3602, 0.99
58, 64, -6.299999999999994, 58, 3660, 0.99
59, 64, -6.299999999999994, 66, 3726, 0.99
60, 64, -6.299999999999994, 67, 3793, 0.99
