1,441,-44,541,541,0.99
2,441,-44,389,930,0.99
3,441,-44,575,1505,0.99
4,441,-44,640,2145,0.99
5,441,-44,496,2641,0.99
6,441,-44,226,2867,0.99
7,441,-44,286,3153,0.99
8,441,-44,189,3342,0.99
9,441,-44,200,3542,0.99
10,441,-44,199,3741,0.99
11,441,-44,404,4145,0.99
12,441,-44,283,4428,0.99
13,441,-44,262,4690,0.99
14,441,-44,288,4978,0.99
15,441,-44,342,5320,0.99
16,441,-44,376,5696,0.99
17,441,-44,334,6030,0.99
18,441,-44,328,6358,0.99
19,441,-44,321,6679,0.99
20,441,-44,383,7062,0.99
21,441,-44,330,7392,0.99
22,441,-44,324,7716,0.99
23,441,-44,375,8091,0.99
24,441,-44,400,8491,0.99
25,441,-44,373,8864,0.99
26,441,-44,383,9247,0.99
27,441,-44,401,9648,0.99
28,441,-44,400,10048,0.99
29,441,-44,364,10412,0.99
30,441,-44,448,10860,0.99
31,441,-44,415,11275,0.99
32,441,-44,476,11751,0.99
33,441,-44,440,12191,0.99
34,441,-44,437,12628,0.99
35,441,-44,470,13098,0.99
36,441,-44,429,13527,0.99
37,441,-44,489,14016,0.99
38,441,-44,445,14461,0.99
39,441,-44,509,14970,0.99
40,441,-44,462,15432,0.99
41,441,-44,468,15900,0.99
42,441,-44,527,16427,0.99
43,441,-44,538,16965,0.99
44,441,-44,523,17488,0.99
45,441,-44,524,18012,0.99
46,441,-44,511,18523,0.99
47,441,-44,505,19028,0.99
48,441,-44,529,19557,0.99
49,441,-44,578,20135,0.99
50,441,-44,570,20705,0.99
51,441,-44,562,21267,0.99
52,441,-44,568,21835,0.99
53,441,-44,550,22385,0.99
54,441,-44,551,22936,0.99
55,441,-44,565,23501,0.99
56,441,-44,579,24080,0.99
57,441,-44,601,24681,0.99
58,441,-44,647,25328,0.99
59,441,-44,613,25941,0.99
60,441,-44,619,26560,0.99
61,441,-44,625,27185,0.99
62,441,-44,631,27816,0.99
63,441,-44,640,28456,0.99
64,441,-44,637,29093,0.99
65,441,-44,618,29711,0.99
